Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
106	3464.4954	19.344095	3483.7683	3437.7612	3548.2778	12.695011	3565.6406	3507.7288	1000.0	1000.0	529999	304.48462	55.19747	304.48456	55.19725	-304.89886	9.938305	5523.476198911667
107	3471.6265	37.7612	3510.6458	3402.57	3593.7532	9.499407	3609.4692	3572.5505	1000.0	1000.0	534999	304.87994	55.280468	304.8798	55.278538	-305.39276	9.733405	5573.79055762291
108	3475.81	27.08812	3515.39	3442.8062	3583.724	13.668117	3600.2595	3550.2197	1000.0	1000.0	539999	305.3259	55.382866	305.3257	55.38018	-305.74606	9.470755	5629.137857198715
109	3507.041	23.725971	3536.617	3471.2007	1821.6566	557.0628	3292.0444	1388.7441	1000.0	551.2	544999	305.69498	55.317932	305.69504	55.32091	-306.0718	9.737402	5683.839154958725
110	2780.7175	911.6141	3518.638	1395.4481	1310.9119	50.898453	1403.9237	1235.2905	793.6667	381.45	549999	306.0746	55.20602	306.0746	55.20566	-306.4374	9.231663	5735.002210855484
111	3443.2957	124.90851	3555.0347	3200.3435	3140.249	828.2712	3589.917	1342.2487	979.8	884.8	554999	306.39835	55.1214	306.39804	55.118763	-306.78888	10.118622	5790.005815267563
112	3334.8328	305.64313	3512.2668	2724.4045	1402.7657	470.15436	3087.3154	1143.685	949.6	409.65	559999	306.809	55.177536	306.80884	55.174835	-307.345	9.561991	5843.453309059143
113	3487.392	15.061251	3502.4333	3467.4668	3292.7527	540.99854	3563.6482	1310.7249	1000.0	931.35	564999	307.22644	55.06171	307.22638	55.060898	-307.66006	8.719848	5894.80880856514
114	3338.575	320.89508	3529.1318	2697.719	3582.6714	17.121237	3613.8018	3551.5906	951.2	1000.0	569999	307.57355	55.133934	307.5735	55.132347	-308.00894	8.838458	5949.510031461716
115	3508.2102	26.004599	3548.3936	3477.139	3629.2805	9.814694	3646.596	3609.8423	1000.0	1000.0	574999	307.87714	55.1781	307.87714	55.180233	-308.24478	8.786893	5999.611333370209
