Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	PolicyLoss	ValueLoss	Entropy	AvgKL	StopIter
146	763.7599	374.32748	1169.6011	76.58011	782.0	93.38995	28.046938	153.64497	-43.416042	730000	-0.104615636	199.52577	-3.2493196	0.008878273	79.0
147	1101.8225	248.20667	1350.4016	773.0142	1000.0	100.54989	26.123323	172.39421	39.1547	735000	-0.08062837	73.56329	-3.2567425	0.075662985	10.0
148	1058.6716	319.9355	1302.3508	486.86035	814.2	129.86313	7.935211	166.68605	33.600857	740000	-0.08685149	460.9125	-3.315648	0.077710874	16.0
149	818.5428	527.76886	1381.6128	76.61655	642.4286	129.6337	13.432555	172.44586	27.24731	745000	-0.11391677	552.5071	-3.4061809	0.0036885585	79.0
150	782.8914	415.18024	1357.4478	75.30031	698.2857	104.57617	30.691113	152.5146	-16.9128	750000	-0.11534949	328.2814	-3.4493716	0.0437612	79.0
151	912.20905	362.86334	1446.3795	465.62497	727.5	111.72333	21.489117	166.98378	3.0258996	755000	-0.0039966092	501.447	-3.4730792	0.08319647	3.0
152	1159.0519	245.69344	1371.6699	759.193	927.4	116.2923	26.472622	172.317	-73.46892	760000	-0.020459393	319.71896	-3.4604821	0.07934963	4.0
153	1265.032	230.4321	1432.6066	808.3783	996.0	120.1274	23.529238	159.10234	47.36524	765000	-0.07273901	221.35178	-3.4651985	0.07515963	11.0
154	752.1557	524.66223	1487.7667	55.52795	548.375	133.06206	10.186347	157.93558	-39.510326	770000	-0.11023052	648.91864	-3.5624125	-0.0023171634	79.0
155	1417.8304	59.39296	1488.2538	1316.4343	1000.0	129.45454	8.975456	178.32352	58.098793	775000	-0.05796532	169.49635	-3.5702	0.08214132	8.0
156	983.08496	366.88293	1409.6642	442.24393	766.6	140.12215	13.216698	168.47394	23.07513	780000	-0.12079219	484.8714	-3.6478634	0.026728565	79.0
157	663.937	565.1391	1338.3425	93.22826	505.33334	130.5825	11.24042	178.49731	68.11925	785000	-0.12111505	625.6224	-3.706748	0.023350412	79.0
158	1087.6267	371.7419	1481.3933	434.9454	854.8	110.64814	39.76384	190.89703	-22.81108	790000	-0.11824651	455.8882	-3.7614028	0.011529002	79.0
159	918.8127	474.92365	1493.3325	221.28305	730.0	120.47406	26.526417	171.0024	-21.283075	795000	-0.12528765	393.6793	-3.817096	0.05894198	79.0
160	670.20264	453.95892	1338.5009	90.256615	496.83334	135.95645	11.616139	222.75227	-53.257614	800000	-0.11223415	708.4496	-3.867778	0.0040715393	79.0
161	1270.8274	158.89252	1437.7418	994.47723	939.6	121.02426	23.987625	191.09108	12.569321	805000	-0.015073935	246.73802	-3.8690867	0.08370862	3.0
162	1257.56	300.9944	1526.9366	739.1847	902.8	132.89491	22.497358	179.76434	-38.13701	810000	-0.0059514255	276.504	-3.8676684	0.09003753	3.0
163	1023.47736	602.2862	1542.0641	120.25569	717.8333	141.74886	11.152383	185.95044	64.782715	815000	0.03891831	441.7251	-3.8783813	0.12900573	1.0
164	1250.1699	195.46045	1484.4164	930.3492	931.0	137.39485	20.235567	182.59077	49.859695	820000	-0.015438446	269.3213	-3.8658187	0.077884234	3.0
165	1031.163	451.41437	1412.5906	279.4649	840.6	123.19937	27.172338	172.62526	32.793343	825000	-0.01500063	233.06732	-3.8709164	0.083224155	4.0
166	1182.974	494.0402	1487.0753	198.4148	830.8	138.47017	9.055938	174.07867	57.097813	830000	-0.06447081	229.21935	-3.8741753	0.08756801	11.0
