Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
51	970.0633	4.181763	976.7412	966.18097	999.1243	3.9088957	1005.40564	992.4878	1000.0	1000.0	254999	87.302216	17.757189	87.30222	17.757402	6.002446	-87.73339	0.76818633	0.008476358	-1.8727731e-05	2684.698492527008
52	893.3693	166.28175	981.8339	560.8845	1001.0041	5.1225157	1008.3399	990.4408	925.8	1000.0	259999	87.461044	17.570566	87.46113	17.570261	5.9923706	-87.88393	0.77092576	0.008335479	6.420223e-05	2739.5501067638397
53	939.5331	71.52192	983.56995	796.80426	1003.241	1.6879952	1006.29987	1000.234	1000.0	1000.0	264999	87.69681	17.336576	87.69676	17.337498	6.002748	-88.112885	0.69859016	0.008082559	-2.0460004e-05	2794.531393289566
54	883.0738	182.14742	982.3527	478.5692	1001.52185	2.555234	1004.8879	995.4717	915.8333	1000.0	269999	87.81304	17.164495	87.81302	17.164532	5.998313	-88.219925	0.67867684	0.008065779	1.4956692e-05	2849.396970510483
55	922.96106	78.78574	976.8173	771.5854	1000.7233	3.9316382	1006.5295	993.34546	1000.0	1000.0	274999	87.85825	17.063835	87.858315	17.064077	5.995642	-88.250015	0.69377726	0.007639914	3.5867644e-05	2904.110550880432
56	955.4435	46.529053	983.2762	862.53815	1002.7087	2.560186	1006.3416	998.68555	1000.0	1000.0	279999	87.797295	17.161247	87.79731	17.161465	5.9921503	-88.18785	0.70312744	0.007648058	6.263559e-05	2958.9649481773376
57	960.39386	30.50438	976.9936	899.4295	996.4118	22.691475	1007.0805	900.8972	1000.0	1000.0	284999	88.0938	16.914637	88.093895	16.914444	5.9934444	-88.491165	0.67290384	0.0073657846	5.047692e-05	3013.8480172157288
58	935.1924	45.116592	980.58954	858.05524	999.9912	2.8585522	1004.3443	992.34564	1000.0	1000.0	289999	88.38179	16.643074	88.38176	16.642855	6.0145836	-88.77199	0.69545037	0.007485005	-0.0001099813	3068.5749340057373
59	915.1278	42.84961	970.81775	853.76294	999.5399	4.0142236	1006.65796	991.64124	1000.0	1000.0	294999	88.62131	16.280094	88.621315	16.280079	5.999061	-89.008156	0.6809494	0.007982993	8.731798e-06	3123.403204202652
60	713.46466	232.30966	985.7118	343.7495	996.2775	19.850025	1009.26917	919.4025	811.5	1000.0	299999	88.7516	16.069109	88.75166	16.068634	5.9972277	-89.13106	0.6315932	0.007814104	2.300236e-05	3178.224977493286
